Transaction_Id,User_Id,Transaction_Date,Product_Category,Product_Name,Product_Amount,Payment_method,Device_Type,Location
58D61E14,USER_04759,2023-04-11,Mobile Recharge,Data Pack 50GB,8011.37,Debit Card,Android,Suburban
12ED8D22,USER_06693,2023-07-02,Mobile Recharge,Prepaid Plan 399,5714.49,Credit Card,Android,Urban
715ACD61,USER_05102,2023-04-10,Gas Bill,Piped Natural Gas,7068.6,Bank Transfer,Android,Urban
64571B6E,USER_06028,2023-02-26,Education Fee,Python Programming Course,2552.28,UPI,Web,Suburban
3F053641,USER_03440,2023-12-03,Flight Booking,Chennai to Hyderabad,4929.03,Bank Transfer,iOS,Urban
40E89260,USER_07750,2023-05-03,Gas Bill,Piped Natural Gas,4623.8,Bank Transfer,Android,Urban
87074FD8,USER_08698,2023-09-10,Bus Ticket,Semi-Sleeper,9515.78,UPI,Web,Urban
7F5F92CF,USER_03724,2023-05-17,Bus Ticket,Semi-Sleeper,9992.23,Credit Card,iOS,Urban
3E1E6004,USER_05578,2023-05-23,Mobile Recharge,Postpaid Plan 599,6964.77,Debit Card,Web,Urban
AA635553,USER_00623,2023-12-30,Movie Ticket,PK,8117.41,Debit Card,Android,Urban
284A8797,USER_09894,2023-12-11,Taxi Fare,Outstation Trip,1509.84,Bank Transfer,Android,Suburban
2A04D896,USER_02481,2023-02-02,Water Bill,Commercial Property,1729.65,Debit Card,iOS,Suburban
8794E932,USER_02135,2023-07-22,Taxi Fare,Outstation Trip,856.16,Credit Card,iOS,Urban
72138383,USER_08397,2023-07-03,Internet Bill,4G Unlimited Plan,1110.26,Bank Transfer,Android,Urban
8EF91F74,USER_09755,2023-06-02,Hotel Booking,Villa,416.31,Debit Card,iOS,Urban
7D8C8A50,USER_04935,2023-06-10,Mobile Recharge,Data Pack 50GB,1364.15,Wallet Balance,Android,Rural
6B0F2603,USER_04232,2023-03-14,Internet Bill,Broadband 50Mbps Plan,1906.92,UPI,Web,Urban
4DED9853,USER_07631,2023-03-03,Food Delivery,Chilli Paneer,2221.47,Debit Card,Android,Urban
FB934C08,USER_08850,2023-02-29,Food Delivery,Pizza Margherita,8375.5,Bank Transfer,Android,Urban
BD2EB632,USER_06218,2023-09-17,Education Fee,IELTS Training,5035.41,Wallet Balance,Android,Rural
143F29DF,USER_03311,2023-10-04,Flight Booking,Bangalore to Kolkata,2306.39,Bank Transfer,Android,Urban
2FDAC6DC,USER_01195,2023-07-02,Internet Bill,Broadband 50Mbps Plan,9523.22,Credit Card,Android,Urban
636B368A,USER_03755,2023-03-10,Bus Ticket,Non-AC Seater,1084.04,UPI,iOS,Rural
2EE3D4EA,USER_02926,2023-01-23,Online Shopping,Wireless Earbuds,1742.89,Debit Card,iOS,Suburban
0C181F65,USER_05995,2023-02-15,Hotel Booking,Suite,4517.22,Wallet Balance,Android,Urban
A376A754,USER_00978,2023-05-20,Online Shopping,Wireless Earbuds,30.09,Credit Card,iOS,Rural
F81BE55E,USER_01567,2023-08-30,Insurance Premium,Term Life Policy,9618.29,Wallet Balance,Web,Urban
9A0ED955,USER_07976,2023-08-27,Streaming Service,Family Subscription,5070.92,Debit Card,Android,Urban
603F3BA0,USER_08081,2023-02-19,Food Delivery,Masala Dosa,6946.91,UPI,Android,Rural
54B6A534,USER_06372,2023-03-30,Water Bill,Tanker Supply,7934.5,Credit Card,Android,Urban
D511215A,USER_00587,2023-11-07,Loan Repayment,Education Loan EMI,6604.06,UPI,Android,Urban
5FB1040E,USER_06640,2023-07-29,Loan Repayment,Education Loan EMI,270.29,Credit Card,Android,Urban
3C952624,USER_06128,2023-05-27,Gas Bill,Auto LPG,6844.8,UPI,iOS,Urban
E6D4EF99,USER_09964,2023-03-01,Taxi Fare,City Ride,4311.29,Debit Card,Android,Urban
4EEA0FA4,USER_02272,2023-02-16,Insurance Premium,Travel Insurance,8214.33,Wallet Balance,iOS,Urban
A1084AC4,USER_02967,2023-08-08,Electricity Bill,Agricultural Bill,7260.43,Credit Card,Android,Urban
5E5BEC94,USER_00399,2023-07-21,Gift Card,Rs. 5000 Luxury Card,1451.53,Bank Transfer,iOS,Urban
4A8D1440,USER_07414,2023-10-12,Bus Ticket,Sleeper Class,8350.99,Debit Card,Android,Urban
278256F8,USER_09093,2023-01-15,Movie Ticket,3 Idiots,4699.13,Credit Card,Android,Rural
0922238C,USER_01039,2023-02-07,Water Bill,Residential Connection,988.97,Debit Card,Android,Suburban
3658B2A6,USER_00540,2023-09-28,Flight Booking,Chennai to Hyderabad,755.39,Debit Card,iOS,Rural
A098B20E,USER_09283,2023-03-20,Bus Ticket,Volvo Multi-Axle,9560.52,Debit Card,iOS,Urban
BFAEC798,USER_00910,2023-02-09,Internet Bill,Student Special Plan,514.18,Debit Card,Android,Urban
C919AF01,USER_09168,2023-09-19,Mobile Recharge,Prepaid Plan 399,5695.61,Credit Card,iOS,Urban
B10A997E,USER_02274,2023-05-11,Loan Repayment,Home Loan EMI,8617.75,Wallet Balance,Android,Rural
0824F8B7,USER_03801,2023-03-03,Rent Payment,2BHK Flat Deposit,2285.33,Credit Card,Android,Suburban
0846D700,USER_02960,2023-02-12,Gas Bill,Piped Natural Gas,3951.77,Debit Card,Android,Urban
3B7D9CCD,USER_07891,2023-01-01,Taxi Fare,City Ride,1626.47,UPI,iOS,Urban
58A27C54,USER_01943,2023-05-17,Internet Bill,Fiber 100Mbps Plan,9651.87,Credit Card,iOS,Urban
C06D546E,USER_02423,2023-01-01,Electricity Bill,Commercial Bill,577.85,Wallet Balance,iOS,Urban
0E89C8EE,USER_09035,2023-07-30,Mobile Recharge,Postpaid Plan 599,6421.86,Wallet Balance,Android,Suburban
888C2A00,USER_07661,2023-02-25,Taxi Fare,Airport Transfer,7306.39,Bank Transfer,Android,Urban
AACB5324,USER_09990,2023-07-06,Gift Card,Rs. 5000 Luxury Card,9994.83,Debit Card,Android,Urban
6B9E1E65,USER_01097,2023-09-24,Gift Card,Rs. 500 E-Gift Card,723.56,Wallet Balance,Android,Urban
43E3E2A6,USER_07388,2023-03-19,Electricity Bill,Temporary Connection Bill,6740.25,Credit Card,iOS,Urban
BA1F953E,USER_05538,2023-10-12,Bus Ticket,Semi-Sleeper,7348.86,Bank Transfer,Android,Urban
ECD65A55,USER_06169,2023-03-29,Grocery Shopping,Basmati Rice,6879.93,Credit Card,Android,Rural
82E77091,USER_07839,2023-12-02,Internet Bill,Fiber 100Mbps Plan,6701.65,Credit Card,Android,Urban
EC9F18A0,USER_01983,2023-11-20,Electricity Bill,Temporary Connection Bill,8916.27,Credit Card,Android,Urban
A32F6789,USER_08182,2023-07-20,Rent Payment,PG Accommodation,8199.73,Bank Transfer,Android,Urban
E19DF669,USER_08093,2023-11-22,Movie Ticket,3 Idiots,4999.97,UPI,Android,Urban
EC3A47A0,USER_07875,2023-12-04,Taxi Fare,Airport Transfer,4512.26,Credit Card,Android,Rural
1C3C6AC9,USER_04222,2023-07-13,Gas Bill,Domestic LPG Cylinder,5816.81,Debit Card,iOS,Urban
CC935677,USER_03725,2023-11-03,Rent Payment,2BHK Flat Deposit,6218.1,Credit Card,Android,Rural
3E23DE9D,USER_00435,2023-04-14,Loan Repayment,Car Loan Installment,5758.14,Credit Card,Android,Suburban
4173CB8C,USER_08480,2023-12-04,Gaming Credits,Battle Pass,7038.81,Credit Card,Android,Urban
CD7F659B,USER_07874,2023-02-30,Bus Ticket,Semi-Sleeper,1694.62,UPI,iOS,Urban
B70F8B02,USER_06653,2023-10-29,Bus Ticket,Sleeper Class,856.71,UPI,Android,Urban
43627095,USER_04824,2023-01-18,Water Bill,Commercial Property,6944.13,Credit Card,iOS,Suburban
CE3FE22F,USER_09707,2023-01-25,Food Delivery,Chilli Paneer,5343.78,Bank Transfer,Android,Urban
132C6632,USER_01426,2023-06-23,Education Fee,Python Programming Course,5592.73,Debit Card,Web,Suburban
82D17921,USER_04993,2023-09-03,Loan Repayment,Education Loan EMI,619.11,UPI,Android,Urban
CED17072,USER_08946,2023-09-27,Bus Ticket,Sleeper Class,2524.01,Wallet Balance,Android,Urban
DDE750B0,USER_00141,2023-05-08,Rent Payment,Co-working Space,8524.76,Wallet Balance,Android,Suburban
5674892A,USER_01930,2023-06-03,Internet Bill,Student Special Plan,9001.14,Credit Card,iOS,Suburban
7738DA57,USER_02766,2023-04-10,Bus Ticket,Volvo Multi-Axle,7791.18,UPI,iOS,Rural
006E1B8E,USER_03377,2023-09-20,Internet Bill,Fiber 100Mbps Plan,9944.88,Credit Card,iOS,Suburban
1CBAA2FC,USER_04554,2023-06-25,Grocery Shopping,Refined Sunflower Oil,6267.61,Bank Transfer,Android,Urban
F8B4B3F1,USER_02113,2023-02-09,Bus Ticket,Sleeper Class,6443.24,UPI,Android,Urban
31ACB3F0,USER_04276,2023-01-23,Online Shopping,Laptop Backpack,8033.89,Credit Card,iOS,Urban
BCE627C9,USER_02217,2023-01-07,Internet Bill,Business Internet Plan,7802.91,Bank Transfer,Android,Urban
3515B5FF,USER_05717,2023-08-21,Flight Booking,Chennai to Hyderabad,8236.53,Wallet Balance,iOS,Urban
D92BBFF1,USER_00842,2023-03-08,Internet Bill,Student Special Plan,8608.59,Credit Card,Android,Urban
60D51D89,USER_09454,2023-12-16,Online Shopping,Wireless Earbuds,2506.91,Credit Card,Android,Urban
2947F5EC,USER_02499,2023-03-08,Bus Ticket,Volvo Multi-Axle,7556.33,Bank Transfer,Android,Urban
E8C5DC50,USER_03467,2023-06-03,Taxi Fare,City Ride,2205.52,UPI,Android,Urban
D3730565,USER_09060,2023-07-13,Electricity Bill,Residential Bill,1638.09,Bank Transfer,iOS,Rural
4C5783B0,USER_07348,2023-01-18,Loan Repayment,Business Loan Repayment,8845.73,Wallet Balance,Android,Suburban
F2FA92ED,USER_00131,2023-04-25,Flight Booking,Chennai to Hyderabad,3470.38,Credit Card,Android,Suburban
09DD020E,USER_04879,2023-10-19,Gaming Credits,1000 Game Coins,1303.34,Debit Card,Web,Urban
E53A1F07,USER_03598,2023-04-03,Gas Bill,Domestic LPG Cylinder,2769.1,Bank Transfer,iOS,Suburban
4.71E+11,USER_09908,2023-02-02,Grocery Shopping,Basmati Rice,1850.45,Debit Card,Android,Urban
113B5B06,USER_05435,2023-04-07,Bus Ticket,AC Seater,760.53,Debit Card,iOS,Urban
AC97E2FB,USER_04866,2023-04-28,Taxi Fare,Rental Package,1716.12,UPI,Web,Rural
A1A451E5,USER_02330,2023-04-09,Hotel Booking,Dormitory Bed,8790.76,Debit Card,Android,Urban
C8945D91,USER_05065,2023-10-25,Taxi Fare,Rental Package,8714.26,Credit Card,iOS,Rural
A795E386,USER_09946,2023-04-16,Taxi Fare,Rental Package,8107.77,UPI,Android,Urban
5498620F,USER_09857,2023-06-07,Insurance Premium,Travel Insurance,5548.07,Wallet Balance,Android,Urban
5F9105A1,USER_05900,2023-01-19,Online Shopping,Wireless Earbuds,7315.2,Bank Transfer,Android,Urban
E8B210FF,USER_06648,2023-02-26,Online Shopping,Steel Toe Shoes,3195.35,Credit Card,Android,Urban
FBDCAB72,USER_08612,2023-01-08,Education Fee,MBA Entrance Prep,2457.64,Wallet Balance,Android,Urban
43563E5E,USER_06223,2023-05-24,Movie Ticket,3 Idiots,7495.86,UPI,iOS,Rural
182FBF89,USER_08604,2023-04-30,Bus Ticket,Volvo Multi-Axle,4339.01,Credit Card,Android,Urban
235A52FC,USER_09196,2023-06-08,Flight Booking,Bangalore to Kolkata,243.25,Bank Transfer,Android,Urban
6529232F,USER_05685,2023-08-25,Education Fee,IELTS Training,5520.36,Debit Card,iOS,Urban
8C14C16F,USER_00325,2023-12-07,Gas Bill,Auto LPG,4313.2,Debit Card,Web,Urban
3EA289BC,USER_01236,2023-11-08,Gas Bill,Auto LPG,6057.8,Debit Card,Android,Urban
EF290A2B,USER_04338,2023-11-17,Gaming Credits,Legendary Weapon,7352.18,Debit Card,iOS,Urban
781DC4A0,USER_02370,2023-02-04,Rent Payment,1BHK Apartment Rent,3377.5,Credit Card,Android,Urban
247D9B43,USER_02440,2023-03-10,Internet Bill,Student Special Plan,3419.93,Bank Transfer,iOS,Urban
8069EBF9,USER_08859,2023-12-15,Mobile Recharge,Postpaid Plan 599,5905.77,Debit Card,iOS,Urban
BD7C8C16,USER_09601,2023-11-25,Grocery Shopping,Refined Sunflower Oil,9527.45,Debit Card,Android,Suburban
1EB07FBB,USER_08829,2023-09-24,Bus Ticket,Semi-Sleeper,4613.52,UPI,Android,Urban
F6BB75BA,USER_09964,2023-06-26,Flight Booking,Ahmedabad to Jaipur,5367.72,UPI,Android,Urban
9FF16571,USER_05653,2023-09-04,Loan Repayment,Education Loan EMI,8373.73,Credit Card,Android,Suburban
A119477E,USER_01327,2023-09-22,Gift Card,Rs. 5000 Luxury Card,4376.52,Wallet Balance,Android,Urban
3321BA43,USER_05673,2023-10-17,Gas Bill,Industrial Gas Supply,8546.38,Debit Card,Android,Suburban
7429FA7B,USER_00811,2023-03-03,Bus Ticket,Volvo Multi-Axle,5946.52,Bank Transfer,Android,Rural
8D813EC7,USER_06437,2023-03-07,Internet Bill,Broadband 50Mbps Plan,6633.6,UPI,Android,Urban
B0F2D0D0,USER_06279,2023-08-29,Gift Card,Rs. 5000 Luxury Card,7231.31,Bank Transfer,iOS,Urban
181C2872,USER_00286,2023-09-25,Water Bill,Tanker Supply,7107.09,UPI,iOS,Urban
EBCA27FE,USER_07074,2023-02-24,Taxi Fare,City Ride,3999.32,Credit Card,Android,Suburban
B873FE8C,USER_04298,2023-03-08,Mobile Recharge,Annual Plan 2999,9392.57,Wallet Balance,Android,Suburban
4CE9217F,USER_01239,2023-06-19,Internet Bill,Broadband 50Mbps Plan,1237.04,Debit Card,Android,Suburban
FEC16F37,USER_08178,2023-03-26,Insurance Premium,Term Life Policy,1030.13,UPI,Android,Urban
F5FF3D6B,USER_04761,2023-01-21,Bus Ticket,Volvo Multi-Axle,6166.91,Bank Transfer,Android,Urban
6CE183C8,USER_02706,2023-07-02,Taxi Fare,Outstation Trip,1461.31,UPI,Android,Urban
03A66D6E,USER_08220,2023-03-18,Mobile Recharge,Annual Plan 2999,9216.19,Wallet Balance,Android,Urban
C6E2FAFE,USER_02615,2023-07-20,Movie Ticket,Dangal,1364.09,UPI,Android,Urban
41624DF1,USER_01693,2023-05-08,Mobile Recharge,Prepaid Plan 399,7375.09,Wallet Balance,iOS,Urban
CCE83300,USER_07972,2023-09-18,Streaming Service,Standard Plan,4530.55,UPI,Android,Rural
8C56D901,USER_08307,2023-09-27,Flight Booking,Delhi to Mumbai,9188.37,UPI,Android,Rural
37DE55DD,USER_02978,2023-04-27,Mobile Recharge,Data Pack 50GB,6937.57,UPI,Android,Urban
DCB2D138,USER_00554,2023-03-16,Internet Bill,Broadband 50Mbps Plan,2714.71,Credit Card,iOS,Urban
13AE5ACF,USER_08463,2023-05-21,Gas Bill,Commercial Gas Connection,9951.86,Bank Transfer,iOS,Urban
3D7551FE,USER_03591,2023-08-27,Gas Bill,Piped Natural Gas,5966.12,Bank Transfer,iOS,Urban
E1E29B21,USER_08582,2023-09-19,Gift Card,Rs. 2000 Gift Voucher,4047.32,Debit Card,Android,Urban
8F596FCB,USER_04324,2023-08-05,Water Bill,Commercial Property,9790.5,UPI,Web,Suburban
C94CFD21,USER_04911,2023-09-29,Bus Ticket,Sleeper Class,5350.78,Debit Card,Android,Urban
3CDF0C5C,USER_00233,2023-12-08,Rent Payment,Co-working Space,2414.71,Credit Card,iOS,Suburban
B79AF49A,USER_05352,2023-11-01,Online Shopping,Laptop Backpack,3270.35,Credit Card,iOS,Urban
57A52F9C,USER_02557,2023-11-30,Taxi Fare,Rental Package,3345.08,Credit Card,iOS,Urban
1D108003,USER_05519,2023-01-11,Movie Ticket,PK,6769.07,Debit Card,Android,Urban
1.83E+69,USER_06583,2023-08-17,Movie Ticket,3 Idiots,9655.86,Bank Transfer,Android,Urban
E486040A,USER_00646,2023-11-10,Water Bill,Borewell Charges,7607.82,Credit Card,Android,Urban
04CB9931,USER_07217,2023-11-11,Loan Repayment,Education Loan EMI,7373.87,Credit Card,Android,Urban
5FD85A9A,USER_08999,2023-02-27,Water Bill,Borewell Charges,8535.49,Credit Card,Android,Urban
EC5D7422,USER_01777,2023-11-07,Taxi Fare,Rental Package,7126.14,UPI,Android,Urban
8434CEB0,USER_03140,2023-04-17,Movie Ticket,Baahubali 2,7247.97,Wallet Balance,iOS,Urban
57914ABE,USER_01359,2023-05-20,Gas Bill,Auto LPG,8137.98,Bank Transfer,Android,Urban
2BE65E02,USER_09149,2023-08-06,Electricity Bill,Industrial Bill,1962.88,Wallet Balance,iOS,Suburban
DE026482,USER_08860,2023-10-01,Grocery Shopping,Whole Wheat Atta,555.26,Debit Card,iOS,Urban
64D07106,USER_02416,2023-05-10,Rent Payment,2BHK Flat Deposit,4441.47,UPI,Web,Urban
181E2BDD,USER_09199,2023-03-19,Hotel Booking,Service Apartment,4951.39,Wallet Balance,Android,Urban
10F98DE1,USER_05364,2023-07-30,Loan Repayment,Home Loan EMI,3362.1,Bank Transfer,Android,Urban
B14DEC92,USER_03013,2023-12-05,Loan Repayment,Education Loan EMI,4267.2,Debit Card,Android,Urban
933F3027,USER_06502,2023-09-16,Streaming Service,Premium Plan,6767.82,UPI,Web,Rural
BA241797,USER_07055,2023-05-19,Insurance Premium,Travel Insurance,4688.37,Bank Transfer,iOS,Suburban
3C222554,USER_08548,2023-05-13,Gift Card,Rs. 500 E-Gift Card,7534.2,Credit Card,Android,Rural
88A1EF00,USER_04662,2023-05-16,Insurance Premium,Travel Insurance,8397.66,Bank Transfer,Android,Urban
28D3E09D,USER_07272,2023-06-25,Flight Booking,Delhi to Mumbai,6180.89,Debit Card,Android,Urban
378257A0,USER_01177,2023-02-24,Movie Ticket,3 Idiots,6734.68,UPI,Android,Urban
AB301F82,USER_05167,2023-04-24,Movie Ticket,PK,3739.32,Credit Card,Android,Urban
3ABC68B9,USER_09006,2023-07-20,Rent Payment,PG Accommodation,5173.53,UPI,Android,Urban
DF6CAD16,USER_04358,2023-05-14,Hotel Booking,Deluxe Room,2530.53,UPI,Android,Urban
2191580E,USER_06931,2023-04-12,Food Delivery,Butter Chicken,2569.97,Debit Card,Android,Suburban
6A27EF26,USER_05697,2023-08-21,Food Delivery,Masala Dosa,4871.3,UPI,Android,Suburban
84EC206F,USER_00893,2023-02-22,Streaming Service,Student Offer,6841.41,Debit Card,Android,Urban
6ED5D8FA,USER_06486,2023-07-22,Streaming Service,Standard Plan,8611.8,Bank Transfer,iOS,Urban
46D32C26,USER_05737,2023-10-21,Taxi Fare,City Ride,3212.67,Debit Card,iOS,Urban
864E7F34,USER_07680,2023-01-27,Gaming Credits,Premium Skin,2207.93,Wallet Balance,Android,Urban
73C9162B,USER_06962,2023-08-05,Movie Ticket,3 Idiots,2827.26,UPI,Android,Rural
39878006,USER_08599,2023-08-22,Movie Ticket,3 Idiots,2336.82,Bank Transfer,Android,Suburban
06F92265,USER_07102,2023-08-22,Gaming Credits,Battle Pass,2367.16,Bank Transfer,iOS,Urban
8643531B,USER_00103,2023-09-25,Food Delivery,Vegetable Biryani,6282.37,Debit Card,Android,Urban
15B9AEFA,USER_01020,2023-11-04,Education Fee,Python Programming Course,2632.65,UPI,Android,Urban
8871707A,USER_08838,2023-09-03,Movie Ticket,Dangal,7319.88,Credit Card,Android,Suburban
BC679658,USER_03193,2023-12-23,Water Bill,Tanker Supply,6518.42,Debit Card,Android,Suburban
17DA0276,USER_07035,2023-04-30,Mobile Recharge,Family Plan 999,5147.28,Credit Card,iOS,Urban
43712420,USER_02895,2023-02-28,Electricity Bill,Commercial Bill,74.95,Wallet Balance,Android,Urban
E7F7A133,USER_08407,2023-03-25,Movie Ticket,Avengers: Endgame,1644.02,Credit Card,Web,Urban
26F07EBF,USER_05770,2023-10-14,Gas Bill,Industrial Gas Supply,9079.18,Debit Card,Android,Rural
F9868ED8,USER_07684,2023-02-26,Mobile Recharge,Postpaid Plan 599,7094.01,Wallet Balance,iOS,Urban
F3AB37D7,USER_03722,2023-08-29,Online Shopping,Fitness Tracker,8091.76,Debit Card,Android,Urban
DC79334C,USER_03246,2023-08-12,Grocery Shopping,Whole Wheat Atta,437.6,UPI,Android,Rural
F3A7E501,USER_09191,2023-02-22,Grocery Shopping,Whole Wheat Atta,6888.36,Debit Card,Android,Urban
CAB552C2,USER_04127,2023-11-28,Gas Bill,Domestic LPG Cylinder,3316.21,UPI,Android,Suburban
137C221D,USER_02775,2023-06-15,Hotel Booking,Suite,7485.27,Credit Card,Android,Suburban
528F06EF,USER_08840,2023-12-08,Water Bill,Residential Connection,5140.64,Wallet Balance,Android,Suburban
F16E4796,USER_00185,2023-11-21,Internet Bill,Student Special Plan,8070.61,UPI,Android,Urban
EBC249C5,USER_08663,2023-02-27,Grocery Shopping,Whole Wheat Atta,73.71,Wallet Balance,Android,Urban
8DACB835,USER_00878,2023-06-05,Taxi Fare,Rental Package,8497.77,Credit Card,Android,Urban
D35B4591,USER_07630,2023-02-02,Internet Bill,Student Special Plan,8649.37,Credit Card,iOS,Urban
1956B20D,USER_01628,2023-08-11,Loan Repayment,Car Loan Installment,7478.19,Credit Card,iOS,Urban
80577CA5,USER_04781,2023-12-12,Insurance Premium,Health Insurance,2336.65,UPI,Android,Urban
5D5EE2FF,USER_02507,2023-10-05,Loan Repayment,Business Loan Repayment,4020.52,Debit Card,iOS,Urban
8A2EC62C,USER_04767,2023-06-10,Internet Bill,4G Unlimited Plan,6660.32,Debit Card,iOS,Urban
B6C8AF37,USER_06108,2023-01-29,Loan Repayment,Personal Loan Payment,9051.95,Bank Transfer,Android,Urban
5369E21D,USER_08139,2023-08-24,Education Fee,MBA Entrance Prep,2743.58,Credit Card,Web,Rural
8E9F6308,USER_02608,2023-10-15,Loan Repayment,Personal Loan Payment,9030.1,Credit Card,Android,Urban
7C57067E,USER_07696,2023-02-15,Internet Bill,Broadband 50Mbps Plan,1269.27,Wallet Balance,Web,Urban
483093CA,USER_01311,2023-01-21,Taxi Fare,Rental Package,9023.79,Credit Card,iOS,Urban
A72A5904,USER_00615,2023-05-25,Movie Ticket,Dangal,7552.13,Bank Transfer,Android,Urban
EE044693,USER_02375,2023-03-24,Mobile Recharge,Annual Plan 2999,9199.28,Debit Card,Android,Urban
B3470CF3,USER_03550,2023-02-02,Loan Repayment,Car Loan Installment,4696.57,UPI,Android,Urban
368AD102,USER_09110,2023-07-08,Flight Booking,Pune to Goa,4975.03,Bank Transfer,Android,Urban
B7D27AC5,USER_00032,2023-11-08,Online Shopping,Steel Toe Shoes,2477.22,Bank Transfer,iOS,Urban
9815933B,USER_09604,2023-08-25,Insurance Premium,Travel Insurance,7706.62,Bank Transfer,Android,Urban
B6176C0C,USER_04198,2023-07-04,Hotel Booking,Deluxe Room,5731.95,Credit Card,Android,Urban
D128BEA2,USER_07281,2023-12-16,Internet Bill,Student Special Plan,7109.59,Wallet Balance,iOS,Urban
7A2D8BAD,USER_04764,2023-07-03,Gift Card,Rs. 1000 Shopping Voucher,3130.85,UPI,iOS,Rural
B8DB0B90,USER_00491,2023-09-26,Electricity Bill,Residential Bill,2927.16,Debit Card,Android,Urban
88A89B25,USER_00808,2023-08-19,Gas Bill,Industrial Gas Supply,8080.27,Bank Transfer,Android,Rural
7DBE84A6,USER_03709,2023-05-03,Food Delivery,Vegetable Biryani,2474.59,Debit Card,Android,Urban
F682E226,USER_09914,2023-11-22,Streaming Service,Basic Plan,6836.36,Debit Card,Web,Urban
82100000,USER_03237,2023-10-03,Internet Bill,Business Internet Plan,1361.66,Bank Transfer,iOS,Urban
987C6B52,USER_05433,2023-12-20,Loan Repayment,Education Loan EMI,7801.04,UPI,Android,Urban
54412665,USER_03818,2023-10-13,Loan Repayment,Home Loan EMI,2285.16,Credit Card,Android,Urban
92936897,USER_09372,2023-02-14,Movie Ticket,Dangal,1407.15,UPI,iOS,Suburban
F45ABDB3,USER_02054,2023-09-28,Water Bill,Residential Connection,8929.78,Bank Transfer,iOS,Suburban
C87E6623,USER_09584,2023-05-16,Streaming Service,Basic Plan,2847.45,Credit Card,Android,Urban
D9A379D5,USER_09263,2023-10-08,Online Shopping,Wireless Earbuds,8360.85,Wallet Balance,Web,Urban
BCEFE455,USER_08692,2023-07-06,Grocery Shopping,Basmati Rice,160.08,Debit Card,Android,Urban
4DF9A9AB,USER_01455,2023-11-09,Internet Bill,4G Unlimited Plan,2471.17,UPI,Web,Suburban
223DBD19,USER_08288,2023-09-21,Hotel Booking,Villa,5004.8,Bank Transfer,iOS,Urban
5040000,USER_01223,2023-07-06,Taxi Fare,City Ride,7053.39,Bank Transfer,Android,Urban
61C802B7,USER_04626,2023-06-19,Gift Card,Rs. 1000 Shopping Voucher,2694.06,Bank Transfer,iOS,Rural
B1CD111D,USER_08110,2023-11-23,Education Fee,Digital Marketing Certification,672.85,Wallet Balance,Android,Urban
1C0DE89B,USER_06213,2023-09-20,Grocery Shopping,Refined Sunflower Oil,2634.55,Debit Card,Android,Rural
